imdbID,Title,Year,Rating,Directors,Writers,Composers,Cast,IMDbRating,Metascore,OriginCountry,OriginalLanguage
16277242,Society of the Snow,2023,4.0,J.A. Bayona,"Bernat Vilaplana, J.A. Bayona, Jaime Marques, Nicolás Casariego Córdoba",Michael Giacchino,"Enzo Vogrincic, Agustín Pardella, Matías Recalt, Esteban Bigliardi, Diego Vegezzi, Fernando Contigiani García, Esteban Kukuriczka, Francisco Romero, Rafael Federman, Valentino Alonso, Tomás Wolf, Agustín Della Corte, Felipe Otaño, Andy Pruss, Blas Polidori, Felipe Ramusio, Simón Hempe, Luciano Chattón, Rocco Posca, Paula Baldini, Emanuel Parga, Juan Caruso, Benjamín Segura, Santiago Vaca Narvaja, Fede Aznárez, Agustín Berruti, Alfonsina Carrocio, Jaime James, Juandi Eirea Young, Jerónimo Bosia, Giselle Douaret, Agustín Lain, Julian Bedino, Federico Formento, Lautaro Bakir, Tea Alberti, Francisco Bereny, Toto Rovito, Lucas Mascarena, Maximiliano de la Cruz, Juan José Marco, Mariano Rochman, Esteban Pico, Pablo Tate, Virgínia Kauffmann, Francisco Burghi, Daniel Patricio Antivilio Acuña, Ezequiel Fadel Hinojosa, Gustavo F. Sasco, Facundo Roure, Gas, Emanuel Sobré, Carlos Miguel Páez Rodríguez, Tomás Friedmann, Roberto Suárez, Constanza del Sol Giraudo, Gabriela Quartino Tilve, Sergio Armand'ugón, María Elena Pérez, Julio Lachs, Camila Chieza, Franco Rilla, Ignacio Martínez, Ramiro Rutz, Sandra Américo, Claudia Trecu De Lucía, Susana Groisman, Julieta Marcus, Clara Roibal Camino, Clara Ibarra Vierci, Lorenzo Bigliardi, Carolina Steinhorn, Belen Giannini, Camila Giannotti, Sofía Lara, Verónica Perrotta, Rogelio Gracia, Álvaro Armand Ugón, Sara Bessio, Noelia Campo, Juan Carlos Alcayaga González, Consuelo Ortega, Pedro Luque, Carlos García Bayona, Pablo Vierci, Berch Rupenian, Nando Parrado, Roberto Canessa, Antonio José Vizintín Brandi, José Luis Inciarte Vázquez, Gustavo Zerbino Stajano, Daniel Fernández Strauch, Ramón Mario Sabella Barreiro, Joaquín De Freitas Turcatti, Juan Andrés Hidalgo Aguayo, Eder Fructos, Ernesto Torres De Rago, Viviana Campugiani, María Laura Berch, Gustavo Saffores",7.8,72.0,Spain,Spanish
28015403,Heretic,2024,4.0,"Scott Beck, Bryan Woods","Bryan Woods, Scott Beck",Chris Bacon,"Hugh Grant, Sophie Thatcher, Chloe East, Topher Grace, Elle Young, Julie Lynn-Mortensen, Haylie Hansen, Elle McKinnon, Hanna Huffman, Anesha Bailey, Miguel Castillo, Stephanie Lavigne, Wendy Gorling, River Codack, Carolyn Adair",7.0,71.0,United States,English
1022603,(500) Days of Summer,2009,3.0,Marc Webb,"Scott Neustadter, Michael H. Weber","Mychael Danna, Rob Simonsen","Joseph Gordon-Levitt, Zooey Deschanel, Geoffrey Arend, Chloë Grace Moretz, Matthew Gray Gubler, Clark Gregg, Patricia Belcher, Rachel Boston, Minka Kelly, Charles Walker, Ian Reed Kesler, Darryl Alan Reed, Valente Rodriguez, Yvette Nicole Brown, Nicole Vicius, Natalie Boren, Maile Flanagan, Darryl Sivad, Gregory A. Thompson, Michael Bodie, John Mackie, Jacob Stroop, Kevin Michael, Sid Wilner, Richard McGonagle, Jean-Paul Vignon, Bryan Anthony, Sybil Azur, Cheryl Baxter, Gustavo Carr, John R. Corella, Nadine Ellis, Alejandro Estornel, Nathaniel Flatt, Reshma Gajjar, Tiffany Granath, Jennifer Hamilton, Brandon Henschel, Michael Higgins, Kenneth Hughes, Alexandra Nicole Hulme, John Jacquet Jr., Jennifer Lee Keyes, Tim Lacatena, Rebecca Lin, Gelsey Weiss, Katie Malia, Anthony Marciona, Christopher Martinez, Vivian Nixon, Tracy Phillips, Nathan Prevost, Jamie Shea, Ryan Thomas, Christian Vincent, Jull Weber, Olivia Howard Bagg, Jason Robinson, Chris Connell, Samantha Krutzfeldt, Kathryn Weisbeck, Eileen Álvarez, Jennifer Hetrick, Pleasant Wayne",7.6,76.0,United States,English
4116284,The Lego Batman Movie,2017,3.0,Chris McKay,"Chris McKenna, Erik Sommers, Seth Grahame-Smith, Jared Stern, John Whittington",Lorne Balfe,"Will Arnett, Michael Cera, Rosario Dawson, Ralph Fiennes, Zach Galifianakis, Jenny Slate, Jason Mantzoukas, Conan O'Brien, Doug Benson, Billy Dee Williams, Zoë Kravitz, Kate Micucci, Riki Lindhome, Eddie Izzard, Seth Green, Jemaine Clement, Ellie Kemper, Channing Tatum, Jonah Hill, Adam Devine, Héctor Elizondo, Mariah Carey, Lauren White, David Burrows, Laura Kightlinger, Brent Musburger, Ralph Garman, Chris Hardwick, Todd Hansen, Chris McKay, Susan Bennett, Abel Arnett, Archie Arnett, Marco Campagno, Garret Elkins, Ryan Halprin, Alison Ingram, Holly Isaacson, Kelly Lafferty, Doug Nicholas, Samantha Nisenboim, Chris Paluszek, Wendell Stephens, Vanara Taing, Matt Town, Bram Tulloch, John Venzon, Matt Villa, Charlie Bean",7.3,75.0,United States,English
8110652,Bodies Bodies Bodies,2022,2.5,Halina Reijn,Sarah DeLappe,Rich Vreeland,"Amandla Stenberg, Maria Bakalova, Myha'la, Rachel Sennott, Chase Sui Wonders, Pete Davidson, Lee Pace, Conner O'Malley",6.2,69.0,United States,English
251127,How to Lose a Guy in 10 Days,2003,2.5,Donald Petrie,"Kristen Buckley, Brian Regan, Burr Steers",David Newman,"Kate Hudson, Matthew McConaughey, Kathryn Hahn, Annie Parisse, Adam Goldberg, Thomas Lennon, Michael Michele, Shalom Harlow, Robert Klein, Bebe Neuwirth, Samantha Quan, Justin Peroff, Celia Weston, James Murtaugh, Rebecca Harris, Archie MacGregor, John DiResta, Scott Benes, Zachary Benes, William Hill, Georgia Craig, Liliane Montevecchi, James Mainprize, Tony Longo, Warner Wolf, Doug Murray, Natalie Brown, Andrew Moodie, David Macniven, Ross Gallo, Gina Sorell, Ingrid Hart, Marvin Hamlisch",6.5,45.0,United States,English
120737,The Lord of the Rings: The Fellowship of the Ring,2001,4.5,Peter Jackson,"Peter Jackson, Fran Walsh, Philippa Boyens",Howard Shore,"Elijah Wood, Ian McKellen, Viggo Mortensen, Sean Astin, Ian Holm, Liv Tyler, Christopher Lee, Sean Bean, Billy Boyd, Dominic Monaghan, John Rhys-Davies, Orlando Bloom, Cate Blanchett, Hugo Weaving, Andy Serkis, Marton Csokas, Craig Parker, Lawrence Makoare, Brent McIntyre, Sala Baker, Peter McKenzie, Mark Ferguson, Harry Sinclair, Noel Appleby, Megan Edwards, Sarah McLeod, David Weatherley, Ian Mune, Michael Elsworth, Cameron Rhodes, Martyn Sanderson, Billy Jackson, Katie Jackson, Alan Howard, Victoria Beynon-Cole, Lee Hartley, Sam La Hood, Chris Streeter, Phil Grieve, Jonathan Jordan, Semi Kuresa, Clinton Ulyatt, Paul Bryson, Lance Fabian Kemp, Jono Manks, Ben Price, Peter Jackson, Chris Ryan, Bret McKenzie, Betty Adams, Timothy Bartlett, Bob Blackwell, David Houma, Jo Surgison, Liz Merton, Zo Hartley, Norman Cates, Jeff Kingsford-Brown, Marta Martí, Riley Brophy, Phoebe Gittins, Taea Hartwell, Shane Rangi, Jed Brophy, Paul Shapcott, Alan Lee, Larry Rew, Gino Acevedo, Xander Forterie, Richard Maybery, Sabine Crossen, Gareth Jensen, Ben Britton, Kester Fordham, Jarl Benzon, Sam Kelly, Matt Appleton, Blair Morton, Ray Henwood, Ralph Johnson, Jonathan Harding, Jørn Benzon, Ben Fransham, Tim Kano, Sacha Lee, Thomas Robins, Randall William Cook, Rachel Clentworth, Lani Jackson, Sharon Maxwell, David J. Muzzerall, Winham Hammond, Mana Hira Davis, Warren Green, Stu Johnson, Peter Lyon, Peter Daube, Samuel E. Shore, Rodney Bane, Siaosi Fonua",8.9,92.0,United States,English
816692,Interstellar,2014,3.0,Christopher Nolan,"Jonathan Nolan, Christopher Nolan",Hans Zimmer,"Matthew McConaughey, Anne Hathaway, Michael Caine, Jessica Chastain, Casey Affleck, Wes Bentley, Topher Grace, Mackenzie Foy, Ellen Burstyn, John Lithgow, Bill Irwin, David Gyasi, Timothée Chalamet, Matt Damon, Josh Stewart, Leah Cairns, Liam Dickinson, Francis X. McCarthy, William Devane, Andrew Borba, Elyes Gabel, David Oyelowo, Collette Wolfe, Jeff Hephner, Russ Fega, Lena Georgas, Brooke Smith, Flora Nolan, Griffen Fraser, Kristian Van der Heyden, William Patrick Brown, Benjamin Hardy, Joseph Oliveira, Alexander Michael Helisek",8.7,74.0,United States,English
335266,Lost in Translation,2003,4.5,Sofia Coppola,Sofia Coppola,Kevin Shields,"Bill Murray, Scarlett Johansson, Giovanni Ribisi, Anna Faris, Akiko Takeshita, Kazuyoshi Minamimagoe, Kazuko Shibata, Take, Ryuichiro Baba, Akira Yamaguchi, Catherine Lambert, François du Bois, Tim Leffman, Gregory Pekar, Richard Allen, Diamond Yukai, Jun Maki, Nao Asuka, Tetsuro Nakagawa, Kanako Nakazato, Fumihiro Hayashi, Hiroko Kawasaki, Daikon, Asuka Shimuzu, Ikuko Takahashi, Koichi Tanaka, Hugo Codaro, Akiko Monou, Akimitsu Naruyama, Hiroshi Kawashima, Hiromix, Nobuhiko Kitamura, Nao Kitman, Akira, Kunichi Nomura, Yasuhiko Hattori, Shigekazu Aida, Kazuo Yamada, Akira Motomura, Osamu Shigematu, Takashi Fujii, Kei Takyo, Ryo Kondo, Yumi Ikeda, Yumika Saki, Yuji Okabe, Dietrich Bollmann, Georg O.P. Eschert, Mark Willms, Lisle Wilkerson, Nancy Steiner",7.7,91.0,United States,English
80339,Airplane!,1980,4.0,"Jim Abrahams, David Zucker, Jerry Zucker","Jim Abrahams, David Zucker, Jerry Zucker",Elmer Bernstein,"Robert Hays, Julie Hagerty, Leslie Nielsen, Kareem Abdul-Jabbar, Lloyd Bridges, Peter Graves, Robert Stack, Lorna Patterson, Jill Whelan, Ann Nelson, Jim Abrahams, Jonathan Banks, Stephen Stucker, Frank Ashmore, Craig Berenson, Barbara Billingsley, Lee Bryant, Joyce Bulifant, Mae E. Campbell, Ethel Merman, Jimmie Walker, Nora Meerbaum, Kenneth Tobey, James Hong, Michelle Stacy, David Leisure, Al White, Nicholas Pryor, Cyril O'Reilly, Ted Chapman, Jesse Emmett, Norman Alexander Gibbs, Amy Gibson, Marcy Goldman, Bob Gorman, Rossie Harris, Maurice Hill, David Hollander, Howard Honig, Gregory Itzin, Howard Jarvis, Michael Laurence, Zachary Lewis, Barbara Mallory, Maureen McGovern, Mary Mercier, Len Mooy, Laura Nix, John O'Leary, Bill Porter, Conrad E. Palmisano, Mallory Sandler, Robert Starr, Barbara Stuart, Lee Terri, William Tregoe, Hatsuo Uda, Herb Voland, John David Wilder, Windy, Jason Wingreen, Louise Yaffe, Charlotte Zucker, David Zucker, Jerry Zucker, Kitten Natividad, Larry Blake, Paula Moody, Sandra Lee Gimpel, Henry Wills, Joyce Mandel, Gene LeBell, Susan Breslau, Jimmy Fields",7.7,78.0,United States,English
5040012,Nosferatu,2024,4.5,Robert Eggers,Robert Eggers,Robin Carolan,"Lily-Rose Depp, Nicholas Hoult, Bill Skarsgård, Aaron Taylor-Johnson, Willem Dafoe, Emma Corrin, Ralph Ineson, Simon McBurney, Adéla Hesová, Milena Konstantinova, Stacy Thunes, Gregory Gudgeon, Robert Russell, Curtis Matthew, Claudiu Trandafir, Gherghina Bereghianu, Jordan Haj, Kateřina Bílá, Maria Ion, Tereza Dušková, Liana Navrot, Mihai Verbintschi, Karel Dobrý, Andrei Sergeev, Matěj Beneš, Marek Pospíchal, Jan Filipenský, Alex East, Christian Dunckley Clark, Andrea Miltner, Robin Finesilver, Paul Maynard, Charles Horne, Ella Bernstein, Meredith Digings",7.2,78.0,United States,English
1517268,Barbie,2023,3.5,Greta Gerwig,"Noah Baumbach, Greta Gerwig","Andrew Wyatt, Mark Ronson","Margot Robbie, Ryan Gosling, America Ferrera, Ariana Greenblatt, Issa Rae, Kate McKinnon, Alexandra Shipp, Emma Mackey, Hari Nef, Sharon Rooney, Ana Cruz Kayne, Ritu Arya, Dua Lipa, Nicola Coughlan, Emerald Fennell, Simu Liu, Kingsley Ben-Adir, Ncuti Gatwa, Scott Evans, John Cena, Michael Cera, Rhea Perlman, Helen Mirren, Will Ferrell, Connor Swindells, Jamie Demetriou, Andrew Leung, Will Merrick, Zheng Xi Yong, Asim Chaudhry, Ray Fearon, Erica Ford, Hannah Khalique-Brown, Mette, Marisa Abela, Lucy Boynton, Rob Brydon, Tom Stourton, Chris Taylor, David Mumeni, Olivia Brody, Isla Ashworth, Eire Farrell, Daisy Duczmal, Genvieve Toussaint, Isabella Nightingale-Mercado, Millie-Rose Crossley, Anvita Nehru, Kayla-Mai Alvares, Luke Mullen, Patrick Luwis, Mac Brandt, Paul Jurewicz, Oraldo Austin, Benjamin Arthur, Carlos Jacott, Adam Ray, George Basil, Ptolemy Slocum, Deb Hiett, James Leon, Oliver Vaquer, Tony Noto, Christopher T. Wood, Ann Roth, Annie Mumolo, Elise Gallup, McKenna Roberts, Brylee Hsu, Sasha Milstein, Lauren Holt, Sterling Jones, Ryan Piers Williams, Jamaal Lewis, Kathryn Akin, Grace Jabbari, Ira Mandela Siobhan, Lisa Spencer, Naomi Weijand, Tom Clark, Ireanne Abenoja, Davide Albonetti, Charlotte Anderson, Michael Anderson, Rico Bakker, James Bamford, William John Banks, Callum Bell, Adam Blaug, Mason Boyce, Taylor Bradshaw, Alex Brown, Miekaile Browne, Lewis Calcutt, Nikkita Chadha, Oliver Chapman, Megan Charles, Callum Clack, Danny Coburn, Kat Collings",6.8,80.0,United States,English
1570728,"Crazy, Stupid, Love.",2011,3.0,"Glenn Ficarra, John Requa",Dan Fogelman,"Christophe Beck, Nick Urata","Steve Carell, Ryan Gosling, Julianne Moore, Emma Stone, Lio Tipton, Jonah Bobo, Joey King, Marisa Tomei, Beth Littleford, John Carroll Lynch, Kevin Bacon, Liza Lapira, Josh Groban, Mekia Cox, Julianna Guill, Zayne Emory, Crystal Reed, Joanne Brooks, Reggie Lee, Caitlin Thompson, Karolina Wydra, Tracy Mulholland, Katerina Mikailenko, Janine Barris, Jenny Mollen, Charlie Hartsock, AlgeRita Wynn, Wendy Worthington, Dan Butler, Tiara Parker, Laurel Coppock, Rasika Mathur, Joshua Sternlicht, Jasen Salvatore, Michael John Long, Dillon Neaman, J-Ray, Janae Nicole Caudillo, Christopher Darga, Rich Hutchman, Richard Steven Horvitz, Lauren Stone, Megan James, Rebecca Flinn-White, Billy Atchison, Ehrin Marlow, David Orosz, Camille Abelow, Maija Polsley, Christian Pitre, Heather La Bella, Georgia Hurd, Lisa Brown, Tingting Yu, Raena Cassidy, Ami Haruna, Jessica Diz, Tania Wagner, Georgia Treantafelles, Holly Daniels, Olga Fonda, Laura McDavid",7.4,68.0,United States,English
8760708,M3GAN,2022,2.5,Gerard Johnstone,Akela Cooper,Anthony B. Willis,"Allison Williams, Violet McGraw, Amie Donald, Jenna Davis, Ronny Chieng, Brian Jordan Alvarez, Jen Van Epps, Stephane Garneau-Monten, Lori Dungey, Amy Usherwood, Jack Cassidy, Michael Saccente, Samson Chan-Boon, Kira Josephson, Renee Lyons, Millen Baird, Chelsie Preston Crayford, Arlo Green, Natasha Daniel, Jaya Beach-Robertson, Cameron Randell, Clinton Randell, Marley Sharpe, Coco Poole, Mila Leith, Ruby Qereqeretabua",6.3,72.0,United States,English
465538,Michael Clayton,2007,4.0,Tony Gilroy,Tony Gilroy,James Newton Howard,"George Clooney, Tom Wilkinson, Tilda Swinton, Michael O'Keefe, Sydney Pollack, Danielle Skraastad, Wai Chan, Alberto Vazquez, Brian Koppelman, Tom McCarthy, Denis O'Hare, Julie White, Austin Williams, Jennifer Van Dyck, Frank Wood, Richard Hecht, Bill Raymond, Jonathan Walker, Sharon Washington, Cynthia Mace, Michael Countryman, Ken Howard, Amy Hargreaves, Susan Pellegrino, Rachel Black, Matthew Detmer, John Douglas Thompson, Merritt Wever, Brian Poteat, Christopher Mann, Edward Furs, Katherine Waterston, John Gerard Franklin, Remy Auberjonois, Pun Bandhu, Jason Strong, Robert Prescott, Paul Oquist, Terry Serpico, Heidi Armbruster, Pamela Gray, Andrew Hunter Sherman, Kevin Hagan, Julia Gibson, Sean Cullen, Susan Egbert, David Lansbury, David Zayas, Douglas McGrath, Gregory Dann, Cathy Diane Tomlin, Sam Gilroy, Maggie Siff, Sarah Nichols, Susan McBrien, Jordan Lage, Neal Huff, Paul Juhn, Patrick Askin, Angelo Bonsignore, Kevin Cannon, Clem Cheung, Tony Gilroy, Emelie Jeffries, Josh Mowery, Kimmy Suzuki, Steven Weisz",7.2,82.0,United States,English
4846340,Hidden Figures,2016,3.5,Theodore Melfi,"Theodore Melfi, Allison Schroeder","Pharrell Williams, Hans Zimmer, Benjamin Wallfisch","Taraji P. Henson, Octavia Spencer, Janelle Monáe, Kevin Costner, Kirsten Dunst, Jim Parsons, Mahershala Ali, Glen Powell, Ariana Neal, Saniyya Sidney, Zani Jones Mbayise, Donna Biscoe, Olek Krupa, Aldis Hodge, Kimberly Quinn, Frank Hoyt Taylor, Lidya Jewett, Karan Kendrick, Jaiden Kaine, Kurt Krause, Ken Strunk, Selah Kimbro Jones, Tre Stokes, Corey Mendell Parker, Ashton Tyler, Alkoya Brunson, Ron Clinton Smith, Gregory Alan Williams, Maria Howell, Arnell Powell, Crystal Lee Brown, Tequilla Whitfield, Dane Davenport, Evan Holtzman, Travis Smith, Scott Michael Morgan, Chris Cavalier, Robert G. McKay, Rhoda Griffis, Karen Wheeling Reynolds, Kate Kneeland, Joe Knezevich, Paul Ryden, John Atwood, Jon Edwin Wright, Wilbur Fitzgerald, Michael Hartson, Bob Jennings, Gary Weeks, Afemo Omilami, Cullen Moss, Amy Tipton, Elijah Everett, Andre Pushkin, Randall Newsome, Joe Hardy Jr., Howie Johnson, David Kallaway, Addison Rose Melfi, Paige Nicollette, Sierra Capri",7.8,74.0,United States,English
4016934,The Handmaiden,2016,4.5,Park Chan-wook,"Park Chan-wook, Chung Seo-kyung",Cho Young-wuk,"Kim Min-hee, Kim Tae-ri, Ha Jung-woo, Cho Jin-woong, Kim Hae-sook, Moon So-ri, Lee Yong-nyeo, Kwak Eun-jin, Lee Dong-hwi, Jo Eun-hyung, Rina Takagi, Han Ha-na, Lee Kyu-jung, Kim See-eun, Ha Si-yeon, Kim Eun-yeong, Jeong Ha-dam, Yoo Min-chae, Won Geun-hee, Kim Jong-dae, Jang Han-sun, Kim Lee-woo, Shinsuke Fujimoto, Katsuhiro Nagano, Lee Ji-ha, Tomomitsu Adachi, Takashi Kakizawa, Hwang Seo-yoon, Park Do-young, Lee Ji-hye, Heo So-yeon, Lee Yoon-jae, Choi Jong-ryul, Kim Joon-woo, Bae Il-hyuck, Kim Soo-woong, Jo Yong-hyun, Park Ki-ryung, Choi Byung-mo, Han Chang-hyun, Kim In-woo, Kwon Hyuk, Im Hyeong-tae, Oh Man-seok, Kim Byung Gi, Kim In-su, Alexander Scarborough, Jin-Chul Kim, Do-Hyung Kim, Eun-ji Hong, Song Da-eun, Jeong In-kyeom, Nam Gyeong-min, Ahn Seong-bong, Seon Uk-hyeon, Lee In-chul",8.1,85.0,South Korea,Korean
2085910,Room 237,2012,3.0,Rodney Ascher,Rodney Ascher,"Jonathan Snipes, William Hutson","Bill Blakemore, Geoffrey Cocks, Juli Kearns, John Fell Ryan, Jay Weidner",6.2,80.0,United States,English
26584495,Companion,2025,3.0,Drew Hancock,Drew Hancock,Hrishikesh Hirway,"Sophie Thatcher, Jack Quaid, Lukas Gage, Megan Suri, Harvey Guillén, Rupert Friend, Jaboukie Young-White, Matthew J. McCarthy, Marc Menchaca, Woody Fu, Ashley Lambert",6.9,70.0,United States,English
337741,Something's Gotta Give,2003,3.5,Nancy Meyers,Nancy Meyers,Hans Zimmer,"Jack Nicholson, Diane Keaton, Keanu Reeves, Frances McDormand, Amanda Peet, Jon Favreau, Paul Michael Glaser, Rachel Ticotin, Peter Spears, Patrick Fischler, KaDee Strickland, Lorna Scott, T.J. Thyne, Paige Butcher, Tanya Sweet, Kristine Szabo, Daniella van Graas, Tamara Spoelder, Sonja Francis, Vanessa Trump, Kathy Tong, Marjie Gum, Jennifer Siebel Newsom, Robert Frank Telfer, Beatrice Quinn, Connie Sawyer, Lorraine Nicholson, Ara Anton, Melette Le Blanc-Cabot, Suzanne Dizon, Audrey Wasilewski, Roxanne Beckford, Robin Pearson Rose, Tania Deighton, Nicki Norris, Tayrene Mugridge, Elayn J. Taylor, Conroe Brooks, Taylor Block, Melissa Keller, Genelle Frenoy, Nichole Hiltz, Leslie Upson, Lewis Dauber, Julia Sanford, Jamie Bullock, Michelle Fabiano, Catherine McGoohan, Blaine Allen, Julia Rose, Joan Adelle Nelson, Cindy Joseph, Alexandra Neil, Susan Misner, Sean Smith, María Esquivel, Madelyn Kennedy, Raney Kennedy, Kevin Watson, Cass Asher, Scott Alan Taylor, Deborah Daulton-Morton, Matthew McCullough, Lynne Langdon, John H. Tobin, Jennifer Montague, Adele Jacques, André Crudo, James Hunter, Shashi Balooja, Dean Wood, Bev Reese, Larry Lane, John Dalton, Ayse Eldek, Alan Charof, Troy Christian, Elisabeth Granli",6.7,66.0,United States,English
1285016,The Social Network,2010,5.0,David Fincher,Aaron Sorkin,"Trent Reznor, Atticus Ross","Jesse Eisenberg, Andrew Garfield, Armie Hammer, Josh Pence, Justin Timberlake, Max Minghella, Brenda Song, Rashida Jones, John Getz, David Selby, Denise Grayson, Douglas Urbanski, Rooney Mara, Bryan Barter, Dustin Fitzsimons, Joseph Mazzello, Patrick Mapel, Toby Meuli, Alecia Svensen, Jami Owen, James Dastoli, Robert Dastoli, Scotty Crowe, Jayk Gallagher, Marcella Lentz-Pope, Trevor Wright, Barry Livingston, Marybeth Massett, Randy Evans, Carrie Armstrong, Henry Roosevelt, Pamela Roylance, Brian Palermo, Brett Leigh, Chris Gouchoe, Nicholas Tubbs, Kevin Chui, Richie Ferris, Burke Walton, Nguyen Anh Tuan, Inbal Amirav, Dane Nightingale, Stephen Fuller, John He, Nick Smoke, Cali Fredrichs, Shelby Young, Steve Sires, Melise, Victor Z. Isaac, Abhi Sinha, Mark Saul, Cedric Sanders, Dakota Johnson, Nancy Linari, Inger Tudor, Aaron Sorkin, Mariah Bonner, Kyle Fain, Christopher Khai, Emma Fitzpatrick, Jeffrey Thomas Border, Courtney Arndt, Felisha Terrell, Zoe De Toledo, Simon Barr, Alex Leigh, Phil Turnham, Richie Steele, Chris Friend, Tom Harvey, Alex Olijnyk, Ray Poulter, Bob Hewitt, Dave Lambourn, James Padmore, Sebastian Kouba, Charles Herbert, Robin Dowell, Nathan Hillyer, James Shanklin, Alex Reznik, John Hayden, Oliver Muirhead, Shane Adler, Amy Ferguson, Monique Edwards, Cayman Grant, Wallace Langham, Scott Lawrence, Peter Holden, Darin Cooper, Jared Hillman, Caitlin Gerard, Lacey Beeman, Cherilyn Wilson, Caleb Landry Jones, Franco Vega, Andrew Thacher, Adina Porter",7.8,95.0,United States,English
32149847,Drop,2025,2.5,Christopher Landon,"Jillian Jacobs, Christopher Roach",Bear McCreary,"Meghann Fahy, Brandon Sklenar, Reed Diamond, Violett Beane, Jeffery Self, Jacob Robinson, Gabrielle Ryan, Ed Weeks, Travis Nelson, Sarah McCormack, Ben Pelletier, Saoirse Hayden, Fiona Browne, Stephanie Karam, Michael Shea, Tara Mae, Jordon-Dion Scanlon, Niamh McHenry",6.1,65.0,United States,English
317919,Mission: Impossible III,2006,3.0,J.J. Abrams,"Roberto Orci, J.J. Abrams, Alex Kurtzman",Michael Giacchino,"Tom Cruise, Philip Seymour Hoffman, Ving Rhames, Billy Crudup, Michelle Monaghan, Jonathan Rhys Meyers, Keri Russell, Maggie Q, Simon Pegg, Eddie Marsan, Laurence Fishburne, Bahar Soomekh, Jeff Chase, Michael Berry Jr., Carla Gallo, Bellamy Young, Paul Keeley, Jane Daly, Greg Grunberg, Sabra Williams, Rose Rollins, Sasha Alexander, Tracy Middendorf, Aaron Paul, Kathryn Fiore, Colleen Crozier, Sean O'Bryan, Bruce French, Ellen Bry, Patrick Pankhurst, Tony Guma, James Shanklin, Anne Betancourt, Antonietta De Lorenzo, Andrea Sartoretti, Antonio Del Prete, Francesco De Vito, Giorgio Marchesi, Niccolò Senni, Paolo Bonacelli, David Waters, Michael G. Kehoe, Timothy Omundson, José Zúñiga, William Francis McGuire, Michelle Arthur, Barney Cheng, George Cheung, Brandon Molale, Simon Rhee, Marcus Young, Jerry Trimble, Alex Kurtzman, Roberto Orci",6.9,66.0,United States,English
172495,Gladiator,2000,4.5,Ridley Scott,"William Nicholson, John Logan, David Franzoni","Hans Zimmer, Lisa Gerrard","Russell Crowe, Joaquin Phoenix, Connie Nielsen, Oliver Reed, Richard Harris, Derek Jacobi, Djimon Hounsou, David Schofield, John Shrapnel, Tomas Arana, Ralf Moeller, Spencer Treat Clark, David Hemmings, Tommy Flanagan, Sven-Ole Thorsen, Omid Djalili, Nicholas McGaughey, Chris Kell, Tony Curran, Mark Lewis, John Quinn, Alun Raglan, David Bailie, Chick Allan, David J. Nicholls, Al Hunter Ashton, Billy Dowd, Ray Calleja, Giannina Facio, Giorgio Cantarini, Malcolm Ellul, Ray Mangion, João Costa Menezes, Mike Mitchell, Antone Pagán, Norman Campbell Rees, Neil Roche, Paul Sacks, Steve Saunders, Brian Smyj, Richard Stride, Tony Tomlinson, Paul Woodadge, Michael Yale",8.5,67.0,United States,English
5774060,Underwater,2020,1.5,William Eubank,"Brian Duffield, Adam Cozad","Marco Beltrami, Brandon Roberts","Kristen Stewart, Vincent Cassel, Mamoudou Athie, T.J. Miller, John Gallagher Jr., Jessica Henwick, Gunner Wright, Fiona Rene, Amanda Troop",5.9,48.0,United States,English
1229238,Mission: Impossible - Ghost Protocol,2011,3.5,Brad Bird,"Josh Appelbaum, André Nemec",Michael Giacchino,"Tom Cruise, Paula Patton, Simon Pegg, Jeremy Renner, Michael Nyqvist, Vladimir Mashkov, Samuli Edelmann, Ivan Shvedoff, Anil Kapoor, Léa Seydoux, Josh Holloway, Pavel Kříž, Miraj Grbić, Ilia Volok, Goran Navojec, Pavel Bezděk, Ladislav Beran, Jan Filipenský, Jiří Kraus, Ales Putik, Tomáš Valík, Pavel Cajzl, Randy Hall, Vitaly Kravchenko, Andrej Bestchastny, Mike Dopud, Martin Hub, Ivo Novák, Anastasiya Novikova, Marek Dobeš, Claudia Vašeková, Brian Caspe, Petra Lustigová, Daniel Clarke, April Stewart, Gina Hirsch, Ghaleb El Saadi, Andreas Wisniewski, Mustafa Alyassri, Michael Rys, Dmitry Chepovetsky, Dawn Chubai, Nicola Anderson, Keith Dallas, Tammy Hui, David Stuart, Sabrina Morris, Michelle Monaghan, Ving Rhames, Tom Wilkinson, Jessica Belkin, Paul Lazenby, Stephen Lobo, Roger Narayan, Ali Olomi, Mihály Szabados, Darren Shahlavi, Teddy Newton, Ving Rhames",7.4,73.0,United States,English
