imdbID,Title,Year,Directors,Writers,Composers,Cast,IMDbRating,Metascore,OriginCountry,OriginalLanguage
338013,Eternal Sunshine of the Spotless Mind,2004,Michel Gondry,Charlie Kaufman,Jon Brion,"Jim Carrey, Kate Winslet, Kirsten Dunst, Mark Ruffalo, Elijah Wood, Tom Wilkinson, Jane Adams, David Cross, Deirdre O'Connell, Thomas Jay Ryan, Ryan Whitney, Lola Daehler, Debbon Ayer, Gerry Robert Byrne, Brian Price, Josh Flitter, Paulie Litt, Amir Ali Said, Lauren Adler",8.3,89.0,United States,English
361748,Inglourious Basterds,2009,Quentin Tarantino,Quentin Tarantino,,"Brad Pitt, Mélanie Laurent, Christoph Waltz, Eli Roth, Michael Fassbender, Diane Kruger, Daniel Brühl, Til Schweiger, Gedeon Burkhard, Jacky Ido, B.J. Novak, Omar Doom, August Diehl, Denis Ménochet, Sylvester Groth, Martin Wuttke, Mike Myers, Julie Dreyfus, Richard Sammel, Alexander Fehling, Rod Taylor, Sönke Möhring, Samm Levine, Paul Rust, Michael Bacall, Arndt Schwering-Sohnrey, Petra Hartung, Volker Michalowski, Ken Duken, Christian Berkel, Anne-Sophie Franck, Léa Seydoux, Tina Rodriguez, Lena Friedrich, Ludger Pistor, Jana Pallaske, Wolfgang Lindner, Michael Kranz, Rainer Bock, André Penvern, Sebastian Hülk, Buddy Joe Hooker, Carlos Fidel, Christian Brückner, Hilmar Eichhorn, Patrick Elias, Eva Löbau, Salvadore Brandt, Jasper Linnewedel, Wilfried Hochholdinger, Olivier Girard, Michael Scheel, Leo Plank, Andreas Tietz, Bo Svenson, Enzo G. Castellari, Samuel L. Jackson, Bela B., Noemi Besedes, Hélène Cardona, Jake Garber, Sabrina Rattey, Alex Boden, Guido Föhrweißer, Harvey Keitel, Andrew Napier, Greg Nicotero, Quentin Tarantino, Vitus Wieser, Bea-Marie Rück, Daniela Schwerdt, Niko Novick",8.4,69.0,United States,English
11564570,Glass Onion,2022,Rian Johnson,Rian Johnson,Nathan Johnson,"Daniel Craig, Edward Norton, Janelle Monáe, Kathryn Hahn, Leslie Odom Jr., Kate Hudson, Dave Bautista, Jessica Henwick, Madelyn Cline, Noah Segan, Jackie Hoffman, Dallas Roberts, Ethan Hawke, Hugh Grant, Stephen Sondheim, Natasha Lyonne, Kareem Abdul-Jabbar, Serena Williams, Yo-Yo Ma, Joseph Gordon-Levitt, Adele Franck, Jacek Czajka, Dan Chariton, Eddie Gorodetsky, Coco Shinomiya, Dilcia Barrera, Mark Newman, Adam Davenport, Lauren Ivy, Momo Pićurić, N.J. Gentry, Ali Goksoy, James Payton, T. Florian Karnowski, Angela Lansbury, Jake Tapper, Panagiotis Margetis",7.1,81.0,United States,English
4154756,Avengers: Infinity War,2018,"Joe Russo, Anthony Russo","Stephen McFeely, Christopher Markus",Alan Silvestri,"Robert Downey Jr., Chris Evans, Chris Hemsworth, Josh Brolin, Mark Ruffalo, Scarlett Johansson, Don Cheadle, Benedict Cumberbatch, Tom Holland, Chadwick Boseman, Zoe Saldaña, Karen Gillan, Tom Hiddleston, Paul Bettany, Elizabeth Olsen, Anthony Mackie, Sebastian Stan, Idris Elba, Danai Gurira, Peter Dinklage, Benedict Wong, Pom Klementieff, Dave Bautista, Vin Diesel, Bradley Cooper, Chris Pratt, Gwyneth Paltrow, Benicio del Toro, Sean Gunn, William Hurt, Letitia Wright, Terry Notary, Tom Vaughan-Lawlor, Carrie Coon, Michael James Shaw, Stan Lee, Winston Duke, Florence Kasumba, Kerry Condon, Monique Ganderton, Jacob Batalon, Tiffany Espensen, Isabella Amara, Ethan Dizon, Ariana Greenblatt, Ameenah Kaplan, Ross Marquand, Michael Anthony Rogers, Stephen McFeely, Aaron Lazar, Robert Pralgo, Olaniyan Thurmon, Blair Jasin, Matthew Zuk, Laura Miller, Kenneth Branagh, Samuel L. Jackson, Cobie Smulders, Harrison Osterfield, Gary Peebles, Marija Abney, Zola Williams, Marie Mouroum, James Siderits, Precious Jenkins, Bobby James, Lady Cardinal, Tanya Wheelock, Robert Tinsley",8.4,68.0,United States,English
4154796,Avengers: Endgame,2019,"Anthony Russo, Joe Russo","Christopher Markus, Stephen McFeely",Alan Silvestri,"Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth, Scarlett Johansson, Jeremy Renner, Josh Brolin, Don Cheadle, Paul Rudd, Benedict Cumberbatch, Chadwick Boseman, Brie Larson, Tom Holland, Karen Gillan, Zoe Saldaña, Evangeline Lilly, Tessa Thompson, Rene Russo, Elizabeth Olsen, Anthony Mackie, Sebastian Stan, Tom Hiddleston, Danai Gurira, Benedict Wong, Pom Klementieff, Dave Bautista, Letitia Wright, John Slattery, Tilda Swinton, Jon Favreau, Hayley Atwell, Natalie Portman, Marisa Tomei, Taika Waititi, Angela Bassett, Michael Douglas, Michelle Pfeiffer, William Hurt, Cobie Smulders, Sean Gunn, Winston Duke, Linda Cardellini, Maximiliano Hernández, Frank Grillo, Hiroyuki Sanada, Tom Vaughan-Lawlor, James D'Arcy, Jacob Batalon, Vin Diesel, Bradley Cooper, Gwyneth Paltrow, Robert Redford, Chris Pratt, Samuel L. Jackson, Lexi Rabe, Ross Marquand, Joe Russo, Emma Fuhrmann, Michael James Shaw, Terry Notary, Kerry Condon, Ben Sakamoto, Ava Russo, Cade Woodward, Stan Lee, Yvette Nicole Brown, Callan Mulvey, Lia Mariella Russo, Julian Russo, Taylor Patterson, Agostino Rosalina, Ken Jeong, Ty Simpkins, Jackson A. Dunn, Lee Moore, Bazlo LeClair, Loen LeClair, Matthew Berry, Joy McAvoy, John Michael Morris, Michael A. Cook, Brent McGee, Brian Schaeffer, Jamie Wedel, Anthony G Breed, Erica Ribley, Monique Ganderton, Jim Starlin, Jimmy Ray Pickens, Hye Jin Jang, Russell Bobbitt, James Lin, Jack Champion, Sam Hargrave, Patrick Gorman, Aaron Lazar, Robert Pralgo, Tom Wisdom, John Posey, Ameenah Kaplan",8.4,78.0,United States,English
114369,Se7en,1995,David Fincher,Andrew Kevin Walker,Howard Shore,"Morgan Freeman, Brad Pitt, Gwyneth Paltrow, John Cassini, Peter Crombie, Reg E. Cathey, R. Lee Ermey, Daniel Zacapa, Andrew Kevin Walker, George Christy, Endre Hules, Hawthorne James, Bob Mack, William Davidson, Bob Collins, Jimmy Dale Hartsell, Richard Roundtree, Charline Su, Dominique Jennings, Allan Kolman, Beverly Burke, Gene Borkan, Julie Araskog, Mario Di Donato, Alfonso Freeman, John C. McGinley, Harrison White, Bob Stephenson, Michael Reid MacKay, Richard Portnow, Tudor Sherrard, Mark Boone Junior, Pamala Tyson, Lennie Loftin, Sarah Reinhardt, Emily Wagner, Martin Serene, Michael Massee, David Correia, Ron Blair, Jennifer Mueller, Leland Orser, Lexie Bigham, Evan Mirand, Paul Eckstein, Harris Savides, Rachel Flanagan, Heidi Schanz, Brian Evers, Shannon Wilcox, Richard Schiff, James Deeth, John Santin, Charles A. Tamburro, Richmond Arquette, Duffy Gaver, Kevin Spacey, Charles S. Dutton, Arthur Max",8.6,65.0,United States,English
109830,Forrest Gump,1994,Robert Zemeckis,Eric Roth,Alan Silvestri,"Tom Hanks, Robin Wright, Gary Sinise, Sally Field, Mykelti Williamson, Michael Conner Humphreys, Hanna Hall, Haley Joel Osment, Siobhan Fallon Hogan, Rebecca Williams, Bob Penny, Harold G. Herthum, George Kelly, John Randall, Sam Anderson, Margo Moorer, Ione M. Telech, Christine Seabrook, John Worsham, Peter Dobson, Alexander Zemeckis, Logan Livingston Gomez, Ben Waddel, Elizabeth Hanks, Tyler Long, Christopher Jones, Grady Bowman, Kevin Mangan, Fay Genens, Frank Geyer, Rob Landry, Jason McGuire, Pete Auster, Sonny Shroyer, Brett Rice, Ed Davis, Daniel C. Striepeke, Bruce Lucvia, David Brisbin, Kirk Ward, Angela Lomas, Timothy Record, Deborah McTeer, Mark Matheisen, Al Harrington, Jed Gillin, Bob Harks, Don Fischer, Kenneth Bevington, Michael Flannery, Gary Robinson, Marlena Smalls, Kitty K. Green, Afemo Omilami, Matt Wallace, Danté McCarthy, Paulie DiCocco, Mike Jolly, Michael Kemmerling, John Voldstad, Jeffrey Winner, Russ Wilson, Daniel J. Gillooly, Calvin Gadsden, Aaron Izbicki, Michael Burgess, Steven Griffith, Bill Roberson, Michael McFall, Eric Underwood, Steve DeRelian, Byron Minns, Stephen Bridgewater, Bonnie Ann Burgess, Scott Oliver, John William Galt, Hilary Chaplain, Isabel Rose, Jay Ross, Richard D'Alessandro, Dick Stilwell, Kevin Davis, Michael Jace, Geoffrey Blake, Tim Perry, Vanessa Roth, Emily Carey, Paul Raczkowski, Valentine, Dick Cavett, Joe Stefanelli, Tiffany Salerno, Marla Sucharetza, Aloysius Gigl, Jack Bowden, Joe Alaskey, Lazarus Jackson, W. Benson Terry, Matt Rebenkoff, Peter Bannon",8.8,82.0,United States,English
102926,The Silence of the Lambs,1991,Jonathan Demme,Ted Tally,Howard Shore,"Jodie Foster, Anthony Hopkins, Scott Glenn, Ted Levine, Anthony Heald, Brooke Smith, Diane Baker, Kasi Lemmons, Frankie Faison, Tracey Walter, Charles Napier, Danny Darst, Alex Coleman, Dan Butler, Paul Lazar, Ron Vawter, Roger Corman, Lawrence A. Bonney, Lawrence T. Wrentz, Don Brockett, Frank Seals Jr., Stuart Rudin, Maria Skorobogatov, Jeffrie Lane, Leib Lensky, George 'Red' Schwartz, Jim Roche, James B. Howard, Bill Miller, Chuck Aber, Gene Borkan, Pat McNamara, Kenneth Utt, Adelle Lutz, Obba Babatundé, George Michael, Jim Dratfield, D. Stanton Miranda, Rebecca Saxon, Cynthia Ettinger, Brent Hinkley, Steve Wyatt, David Early, Andre B. Blake, Bill Dalzell, Chris Isaak, Daniel von Bargen, Tommy Lafitte, Josh Broder, Buzz Kilman, Harry Northup, Lauren Roselli, Lamont Arnold, John Hall, Ted Monte, George A. Romero, John W. Iwanonkiw, Robert W. Castle, Chris McGinn, Gary Goetzman",8.6,86.0,United States,English
3890160,Baby Driver,2017,Edgar Wright,Edgar Wright,Steven Price,"Ansel Elgort, Kevin Spacey, Lily James, Jon Hamm, Jamie Foxx, Jon Bernthal, Eiza González, Flea, CJ Jones, Lanny Joon, Micah Howard, Morgan Brown, Morse Diggs, Sky Ferreira, Lance Palmer, Hudson Meek, Viviana Chavez, Hal Whiteside, Clay Donahue Fontenot, Brigitte Kali Canales, Patrick Walker, Ben VanderMey, David Robert Lewis, Big Boi, Killer Mike, Brogan Hall, Allison Gabriel, R. Marcos Taylor, Paul Williams, Joe Loya, Andy McDermott, Christopher Beanland, Andrea Frye, Thomas E. Haynes, Russell B. Spencer, Cynne Simpson, Keith Hudson, Sidney Sewell, Thurman Sewell, Elijah Everett, Jon Spencer, Walter Hill, Wilbur Fitzgerald, Jeff Chase, Shellita Boxie, Marshall Choka, Juliette Sicard, Marvin E. West, Connie Lee, James Blackshear, Erica Frene, Elizabeth Davidovich, Duke Jackson, Colin Lacativa, Trey McGriff, Donald K. Overstreet, Danny Le Boyer, David Conk, Troy Faruk, Kenneth Manos, Nathaniel Perry, Whit Whitman, Perry Zulu Jr., Chad Joyce",7.5,86.0,United Kingdom,English
1853728,Django Unchained,2012,Quentin Tarantino,Quentin Tarantino,,"Jamie Foxx, Christoph Waltz, Leonardo DiCaprio, Kerry Washington, Samuel L. Jackson, Walton Goggins, Dennis Christopher, James Remar, David Steen, Dana Gourrier, Nichole Galicia, Laura Cayouette, Ato Essandoh, Sammi Rotibi, Clay Donahue Fontenot, Escalante Lundy, Miriam F. Glover, Don Johnson, Franco Nero, James Russo, Tom Wopat, Don Stroud, Russ Tamblyn, Amber Tamblyn, Bruce Dern, M.C. Gainey, Cooper Huckabee, Doc Duhame, Jonah Hill, Lee Horsley, Zoë Bell, Michael Bowen, Robert Carradine, Jake Garber, Ted Neeley, James Parks, Tom Savini, Michael Parks, John Jarratt, Quentin Tarantino, Amari Cheatom, Keith Jefferson, Marcus Henderson, Chuuch, Kinetic, Louise Stratten, Kim Robillard, Shana Stein, Shannon Hazlett, Jack Lucarelli, Victoria Thomas, Grace Collins, Sharon Pierre-Louis, Christopher Berry, Kim Collins, Dane Rhodes, J.D. Evermore, Rex Linn, Michael Bacall, Ronan Hice, Ned Bellamy, Dave Coennen, Danièle Watts, Jon Eyez, Omar J. Dorsey, Evan Parke, Craig Stark, Brian Brown, Ritchie Montgomery, Nicholas Dashnaw, Jarrod Bunch, Edrick Browne, Kerry Sims, Jamal Duff, Todd Allen, Lewis Smith, Keniaryn Mitchell, Jakel Marshall, Carl Singleton, Ashley Toman, John McConnell, Mark Amos, Marsha Stephanie Blake, Catherine Lambert, Deborah Ayorinde, Takara Clark, Kimberley Drummond, Tenaj L. Jackson, Carl Bailey, Ross P. Cook, Gregory Allen Gabroy, Seth Bailey, David G. Baker, Glen Warner, Kesha Bullard Lewis, Edward J. Clare, Mike DeMille, Gary Grubbs, Justin Dwayne Hall, Kasey James",8.5,81.0,United States,English
1285016,The Social Network,2010,David Fincher,Aaron Sorkin,"Atticus Ross, Trent Reznor","Jesse Eisenberg, Andrew Garfield, Armie Hammer, Josh Pence, Justin Timberlake, Max Minghella, Brenda Song, Rashida Jones, John Getz, David Selby, Denise Grayson, Douglas Urbanski, Rooney Mara, Bryan Barter, Dustin Fitzsimons, Joseph Mazzello, Patrick Mapel, Toby Meuli, Alecia Svensen, Jami Owen, James Dastoli, Robert Dastoli, Scotty Crowe, Jayk Gallagher, Marcella Lentz-Pope, Trevor Wright, Barry Livingston, Marybeth Massett, Randy Evans, Carrie Armstrong, Henry Roosevelt, Pamela Roylance, Brian Palermo, Brett Leigh, Chris Gouchoe, Nicholas Tubbs, Kevin Chui, Richie Ferris, Burke Walton, Nguyen Anh Tuan, Inbal Amirav, Dane Nightingale, Stephen Fuller, John He, Nick Smoke, Cali Fredrichs, Shelby Young, Steve Sires, Melise, Victor Z. Isaac, Abhi Sinha, Mark Saul, Cedric Sanders, Dakota Johnson, Nancy Linari, Inger Tudor, Aaron Sorkin, Mariah Bonner, Kyle Fain, Christopher Khai, Emma Fitzpatrick, Jeffrey Thomas Border, Courtney Arndt, Felisha Terrell, Zoe De Toledo, Simon Barr, Alex Leigh, Phil Turnham, Richie Steele, Chris Friend, Tom Harvey, Alex Olijnyk, Ray Poulter, Bob Hewitt, Dave Lambourn, James Padmore, Sebastian Kouba, Charles Herbert, Robin Dowell, Nathan Hillyer, James Shanklin, Alex Reznik, John Hayden, Oliver Muirhead, Shane Adler, Amy Ferguson, Monique Edwards, Cayman Grant, Wallace Langham, Scott Lawrence, Peter Holden, Darin Cooper, Jared Hillman, Caitlin Gerard, Lacey Beeman, Cherilyn Wilson, Caleb Landry Jones, Franco Vega, Andrew Thacher, Adina Porter",7.8,95.0,United States,English
7784604,Hereditary,2018,Ari Aster,Ari Aster,Colin Stetson,"Toni Collette, Alex Wolff, Gabriel Byrne, Milly Shapiro, Ann Dowd, Mallory Bechtel, Brock McKinney, Jake Brown, Morgan Lund, Christy Summerhays, Bus Riley, Jarrod Phillips, Heidi Mendez, Zachary Arthur, David Stanley, Moises L. Tovar, Austin R. Grant, Gabriel Monroe Eckert, Harrison Nell, BriAnn Rachele, Pat Barnett Carr, Ari Aster, Marilyn Miller, Mark Blockovich, Rachelle Hardy, Jason Miyagi, Lorenzo Silva, Alexis Long",7.3,87.0,United States,English
1798709,Her,2013,Spike Jonze,Spike Jonze,"Win Butler, Tim Kingsbury, Jeremy Gara, Régine Chassagne, Richard Reed Parry, Will Butler","Joaquin Phoenix, Scarlett Johansson, Lynn Adrianna, Lisa Renee Pitts, Gabe Gomez, Chris Pratt, Artt Butler, May Lindstrom, Rooney Mara, Bill Hader, Kristen Wiig, Brian D. Johnson, Amy Adams, Matt Letscher, Spike Jonze, Olivia Wilde, David Azar, Guy Lewis, Melanie Seacat, Pramod Kumar, Evelyn Edwards, Steve Zissis, Dane White, Nicole Grother, James Ozasky, Samantha Sarakanti, Luka Jones, Gracie Prewitt, Claudia Choi, Laura Kai Chen, Portia Doubleday, Soko, Wendy Leon, Lil Buck, Robert Benard, Lisa Cohen, Grant Samson, Brian Cox, Alia Janine",8.0,91.0,United States,English
446029,Scott Pilgrim vs. the World,2010,Edgar Wright,"Michael Bacall, Edgar Wright",Nigel Godrich,"Michael Cera, Mary Elizabeth Winstead, Ellen Wong, Kieran Culkin, Alison Pill, Mark Webber, Johnny Simmons, Jason Schwartzman, Anna Kendrick, Aubrey Plaza, Satya Bhabha, Chris Evans, Brandon Routh, Mae Whitman, Brie Larson, Keita Saito, Shota Saito, Will Bowes, Celine Lepage, Mark Leroy, Kjartan Hewitt, Ben Lewis, Nelson Franklin, Kristina Pesic, Matt Watts, Ingrid Haas, Maurie W. Kaufmann, Marley Otto, Christine Watson, Chantelle Chung, Don McKellar, Jung-Yul Kim, Erik Knudsen, Abigail Chu, Tennessee Thomas, Emily Kassie, Michael Lazarovitch, John Patrick Amedori, Joe Dinicol, Craig Stickland, Bill Hader, Thomas Jane, Clifton Collins Jr., Bryan Lee O'Malley, Elliott Jo Sinclair",7.5,69.0,United States,English
1825683,Black Panther,2018,Ryan Coogler,"Joe Robert Cole, Ryan Coogler",Ludwig Göransson,"Chadwick Boseman, Michael B. Jordan, Lupita Nyong'o, Danai Gurira, Martin Freeman, Daniel Kaluuya, Letitia Wright, Winston Duke, Sterling K. Brown, Angela Bassett, Forest Whitaker, Andy Serkis, Florence Kasumba, John Kani, David S. Lee, Nabiyah Be, Isaach de Bankolé, Connie Chiume, Dorothy Steel, Danny Sapani, Sydelle Noel, Marija Abney, Zola Williams, Janeshia Adams-Ginyard, Maria Hippolyte, Marie Mouroum, Jénel Stevens, Sope Aluko, Stan Lee, Atandwa Kani, Ashton Tyler, Denzel Whitaker, Shaunette Renée Wilson, Christine Hollingsworth, Lucy Hockings, Bambadjan Bamba, Roland Kilumbu, Jermaine Holt, Dominique Elijah Smith, Jalil Jay Lynch, Vaughndio Forbes, Sasha Morfaw, Alexis Louder, Francesca Faridany, Mark Ashworth, Seth Carr, Jeremy Sample, Chad Crumley, Alexis Rhee, Danny Chung, Liz Elkins Newcomer, Tony Sears, Alex C. Riley Hughes, Clifford Gay, Shamel Heath, De'Jon Watts, Alex R. Hibbert, Tristan Timmons, Tyler Timmons, Abraham Clinkscales, Thabo Moropane, Zani Mogodi, Zenzi Williams, Trevor Noah, T. Love, Sebastian Stan",7.3,88.0,United States,English
133093,The Matrix,1999,"Lana Wachowski, Lilly Wachowski","Lana Wachowski, Lilly Wachowski",Don Davis,"Keanu Reeves, Laurence Fishburne, Carrie-Anne Moss, Hugo Weaving, Gloria Foster, Joe Pantoliano, Marcus Chong, Julian Arahanga, Matt Doran, Belinda McClory, Anthony Ray Parker, Paul Goddard, Robert Taylor, David Aston, Marc Aden Gray, Ada Nicodemou, Deni Gordon, Rowan Witt, Eleanor Witt, Tamara Brown, Janaya Pender, Adryn White, Natalie Tjen, Bill Young, David O'Connor, Jeremy Ball, Fiona Johnson, Harry Lawrence, Steve Dodd, Luke Quinton, Lawrence Woodward, Michael Butcher, Bernard Ledger, Chris Pattinson, Robert Simper, Nigel Harbach",8.7,73.0,United States,English
1130884,Shutter Island,2010,Martin Scorsese,Laeta Kalogridis,,"Leonardo DiCaprio, Mark Ruffalo, Ben Kingsley, Max von Sydow, Michelle Williams, Emily Mortimer, Patricia Clarkson, Jackie Earle Haley, Ted Levine, John Carroll Lynch, Elias Koteas, Robin Bartlett, Christopher Denham, Nellie Sciutto, Joseph Sikora, Curtiss Cook, Raymond Anthony Thomas, Joseph McKenna, Ruby Jerins, Tom Kemp, Bates Wilder, Lars Gerhard, Matthew Cowles, Jill Larson, Ziad Akl, Dennis Lynch, John Porell, Aidan Cole Mitchell, Drew Beasley, Joseph P. Reidy, Bree Elrod, Thomas B. Duffy, Ken Cheeseman, Steve Witting, Michael E. Chapman, Darryl Wooten, Michael Byron, Gary Galone, Gabriel Hansen, Harrison Young, John Franchi",8.2,63.0,United States,English
75314,Taxi Driver,1976,Martin Scorsese,Paul Schrader,Bernard Herrmann,"Robert De Niro, Jodie Foster, Cybill Shepherd, Harvey Keitel, Peter Boyle, Leonard Harris, Albert Brooks, Diahnne Abbott, Frank Adu, Victor Argo, Gino Ardito, Garth Avery, Harry Cohn, Cooper Cunningham, Brenda Dickson, Harry Fischler, Nat Grant, Richard Higgs, Beau Kayser, Victor Magnotta, Bob Maroff, Norman Matlock, Bill Minkin, Murray Moston, Harry Northup, Gene Palma, Harlan Cary Poe, Steven Prince, Peter Savage, Martin Scorsese, Nicholas Shields, Ralph S. Singleton, Joe Spinell, Maria Turner, Robin Utt, Tommy Ardolino, Joseph Bergmann, Robert P. Cohen, William Donovan, Jean Elliott, Annie Gagen, Trent Gough, Carson Grant, Mary-Pat Green, Robert John Keiber, James Mapes, Debbi Morgan, David Nichols, Antone Pagán, Billie Perkins, Michael Phillips, Frankie Verroca, Lionel Douglass",8.2,94.0,United States,English
2015381,Guardians of the Galaxy,2014,James Gunn,"Nicole Perlman, James Gunn",Tyler Bates,"Chris Pratt, Zoe Saldaña, Dave Bautista, Vin Diesel, Bradley Cooper, Lee Pace, Michael Rooker, Karen Gillan, Djimon Hounsou, John C. Reilly, Glenn Close, Benicio del Toro, Laura Haddock, Sean Gunn, Peter Serafinowicz, Christopher Fairbank, Krystian Godlewski, Wyatt Oleff, Gregg Henry, Janis Ahern, Solomon Mousley, Lindsay Morton, Robert Firth, Melia Kreiling, Tom Proctor, Nick Holmes, Max Wrottesley, Stan Lee, Nicole Alexandra Shipley, Sharif Atkins, Brendan Fehr, Tomas Arana, Mikaela Hoover, Emmett Scanlan, Dominic Grant, Spencer Wilding, Alison Lintott, Alexis Rodney, Nathan Fillion, Keeley Forsyth, Frank Gilhooley, Alexis Denisof, Enzo Cilenti, Richard Katz, Ene Frost, Ronan Summers, Ophelia Lovibond, Laura Ortiz, Marama Corlett, Rosie Jones, Abidemi Sobande, Ekaterina Zalitko, Emily Redding, Stephen Blackehart, Jennifer Moylan-Taylor, Bruce Mackinnon, Ralph Ineson, Rob Zombie, Naomi Ryan, John Brotherton, Graham Shiels, James Gunn, Douglas Robson, Rachel Cullen, Isabella Poynton, Imogen Poynton, David Yarovesky, Miriam Lucia, Josh Brolin, Lloyd Kaufman, Tyler Bates, Seth Green, Jozef Aoki, Erica Melargo",8.0,76.0,United States,English
432283,Fantastic Mr. Fox,2009,Wes Anderson,"Noah Baumbach, Wes Anderson",Alexandre Desplat,"George Clooney, Robin Hurlstone, Meryl Streep, Jason Schwartzman, Eric Chase Anderson, Wallace Wolodarsky, Willem Dafoe, Hugo Guinness, Michael Gambon, Bill Murray, Helen McCrory, Wes Anderson, Jarvis Cocker, Owen Wilson, Juman Malouf, Karen Duffy, Roman Coppola, Jeremy Dawson, Garth Jennings, Brian Cox, Tristan Oliver, James Hamilton, Steven M. Rales, Rob Hersov, Jennifer Furches, Mario Batali, Allison Abbate, Molly Cooper, Adrien Brody, Martin Ballard",7.9,83.0,United States,English
2543164,Arrival,2016,Denis Villeneuve,Eric Heisserer,Jóhann Jóhannsson,"Amy Adams, Jeremy Renner, Forest Whitaker, Michael Stuhlbarg, Mark O'Brien, Tzi Ma, Abigail Pniowsky, Julia Scarlett Dan, Jadyn Malone, Frank Schorpion, Lucas Chartier-Dessert, Christian Jadah, Lucy Van Oldenbarneveld, Andrew Shaver, Pat Kiely, Sonia Vigneault, Mark Camacho, Sabrina Reeves, Julian Casey, Tony Robinow, Larry Day, Matthew Willson, Ruth Chiang, Russell Yuen, Sergiy Marchenko, Anana Rydvald, Bineyam Girma, Abdelghafour Elaaziz, Abdul Ayoola, Alex M. Yeuh, Daniel Esteban, Albert Kwan, Brittany Teo, Joe Cobden, Lorne Brass, Genevieve Sirois, Victor Andres Trelles Turgeon, Michael Nangreaves, Reda Guerinik, Adrien Benn, Sasha Samar, Kathleen Stavert, Kattia Thony, Leisa Reid, Brent Skagford, Gurdeep Ahluwalia, Shawn Campbell, Brian Dunstan, Dan Duran, Lori Graham, Orla Johannes, John Sanford Moore, Sangita Patel, Hal Roberts, Camille Ross, Ola Sturik, Tammie Sutherland, Max Walker, Marc-André Goulet, Paul-Antoine Taillefer, Martin Jr Pelletier, Carmela Nozza Guizzo, Robert D. Morais, Mustafa Haidari, Philippe Hartmann, Laurean Adrian Parau, Nathaly Thibault, Leslie Baker, Dave Campbell, Alexander Da Mota, Akul Dang, Frank Fiola",7.9,81.0,United States,English
